gas_zone,timeseries,ShadowPrice
KY,20230610,0.0611165
KY,20230611,0.0494801
KY,20230612,0.0378438
KY,20230613,-0.0284789
KY,20230614,-0.0466828
KY,20230615,-0.0941066
KY,20230616,-0.0758009
KY,20230617,-0.098584
KY,20230618,-0.0755951
KY,20230619,-0.0508287
KY,20230620,-0.0260624
KY,20230621,-0.0816867
KY,20230622,-0.0698258
KY,20230623,-0.0897194
KY,20230624,-0.0368524
KY,20230625,0.649329
KY,20230626,0.544999
KY,20230627,0.0926364
KY,20230628,0.335694
KY,20230629,0.638453
KY,20230630,0.784676
KY,20230701,1.60737
KY,20230702,0.803959
KY,20230703,0.784397
KY,20230704,1.19096
KY,20230705,1.66921
KY,20230706,1.61443
KY,20230707,0.699042
KY,20230708,0.712364
KY,20230709,0.725686
KY,20230710,0.0403507
KY,20230711,0.0482278
KY,20230712,0.352864
KY,20230713,0.797614
KY,20230714,0.87918
KY,20230715,1.60912
KY,20230716,0.778427
KY,20230717,0.76888
KY,20230718,0.717116
KY,20230719,0.803981
KY,20230720,0.760647
KY,20230721,0.874423
KY,20230722,0.296937
KY,20230723,0.0817543
KY,20230724,0.156412
KY,20230725,0.909224
KY,20230726,1.6497
KY,20230727,1.60226
KY,20230728,1.62406
KY,20230729,1.63006
KY,20230730,1.63606
KY,20230731,0.804008
KY,20230801,0.554928
KY,20230802,0.518053
KY,20230803,0.615045
KY,20230804,0.673422
KY,20230805,0.844149
KY,20230806,0.872264
KY,20230807,0.900379
KY,20230808,0.725637
KY,20230809,0.184659
KY,20230810,0.775413
KY,20230811,0.627294
KY,20230812,1.11845
KY,20230813,1.13879
KY,20230814,1.15913
KY,20230815,0.899288
KY,20230816,0.0377225
KY,20230817,0.0416026
KY,20230818,0.0940291
KY,20230819,0.0163782
KY,20230820,0.682307
KY,20230821,1.6479
KY,20230822,1.64055
KY,20230823,1.64776
KY,20230824,1.58223
KY,20230825,1.59671
KY,20230826,1.61361
KY,20230827,0.829459
KY,20230828,0.765471
KY,20230829,0.229391
KY,20230830,0.00901669
KY,20230831,0.040551
KY,20230901,0.0957842
KY,20230902,0.0858316
KY,20230903,0.239018
KY,20230904,1.656
KY,20230905,1.64684
KY,20230906,1.60681
KY,20230907,0.939981
KY,20230908,0.122185
KY,20230909,0.0240838
KY,20230910,0.0200621
KY,20230911,0.0160404
KY,20230912,0.111543
KY,20230913,0.118518
KY,20230914,0.138171
KY,20230915,0.110464
KY,20230916,0.0841536
KY,20230917,0.0578437
KY,20230918,0.0315338
KY,20230919,-3.80758e-05
KY,20230920,0.126249
KY,20230921,0.0946776
KY,20230922,0.0670522
KY,20230923,0.0670522
KY,20230924,0.0670522
KY,20230925,0.0670522
KY,20230926,0.0354803
KY,20230927,0.102571
KY,20230928,0.110464
KY,20230929,0.0867846
KY,20230930,0.0894156
KY,20231001,0.0920466
KY,20231002,0.0946776
KY,20231003,0.0986241
KY,20231004,0.1815
KY,20231005,0.1815
KY,20231006,0.331467
KY,20231007,0.335413
KY,20231008,0.236855
KY,20231009,0.240493
KY,20231010,0.244131
KY,20231011,0.189565
KY,20231012,0.178652
KY,20231013,0.160463
KY,20231014,0.144699
KY,20231015,0.128936
KY,20231016,0.113172
KY,20231017,0.0986214
KY,20231018,0.0913459
KY,20231019,0.062244
KY,20231020,-0.0250617
KY,20231021,-0.0189988
KY,20231022,-0.0129359
KY,20231023,-0.006873
KY,20231024,0.0658818
KY,20231025,0.0695195
KY,20231026,0.161768
KY,20231027,0.307788
KY,20231028,0.298579
KY,20231029,0.289371
KY,20231030,0.290339
KY,20231031,0.552686
KY,20231101,0.531544
KY,20231102,0.498575
KY,20231103,0.213072
KY,20231104,0.085283
KY,20231105,0.0501182
KY,20231106,0.0149534
KY,20231107,-0.0236336
KY,20231108,-0.0892208
KY,20231109,0.0986241
KY,20231110,0.0149534
KY,20231111,0.0854691
KY,20231112,0.0808002
KY,20231113,-0.021424
KY,20231114,0.00767795
KY,20231115,0.076795
KY,20231116,0.0877082
KY,20231117,-0.0177862
KY,20231118,0.0460043
KY,20231119,0.0370358
KY,20231120,0.0118014
KY,20231121,0.0670522
KY,20231122,0.111303
KY,20231123,0.26987
KY,20231124,0.310184
KY,20231125,0.842978
KY,20231126,0.908254
KY,20231127,1.26982
KY,20231128,1.31213
KY,20231129,1.31086
KY,20231130,1.15771
KY,20231201,0.164799
KY,20231202,0.153284
KY,20231203,0.141769
KY,20231204,0.130254
KY,20231205,0.310184
KY,20231206,0.329024
KY,20231207,0.215989
KY,20231208,0.13889
KY,20231209,-0.0578013
KY,20231210,0.0733858
KY,20231211,1.42709
KY,20231212,0.996178
KY,20231213,0.348394
KY,20231214,0.154762
KY,20231215,0.0827544
KY,20231216,0.104345
KY,20231217,0.125936
KY,20231218,0.248957
KY,20231219,0.970363
KY,20231220,1.17233
KY,20231221,0.19715
KY,20231222,0.125936
KY,20231223,0.121618
KY,20231224,0.0236408
KY,20231225,-0.0578013
KY,20231226,0.0237738
KY,20231227,0.267796
KY,20231228,0.251854
KY,20231229,0.867561
KY,20231230,1.35184
KY,20231231,1.21692
LA,20230101,0.183566
LA,20230102,0.107097
LA,20230103,0.0674338
LA,20230104,0.0861806
LA,20230105,0.247103
LA,20230106,0.300508
LA,20230107,0.256142
LA,20230108,0.230972
LA,20230109,0.247365
LA,20230110,0.378457
LA,20230111,0.12658
LA,20230112,0.145669
LA,20230113,0.13258
LA,20230114,0.930555
LA,20230115,0.931184
LA,20230116,0.305272
LA,20230117,0.131662
LA,20230118,-0.0714046
LA,20230119,-0.153098
LA,20230120,0.500554
LA,20230121,0.647253
LA,20230122,0.778677
LA,20230123,0.936405
LA,20230124,1.00744
LA,20230125,1.23674
LA,20230126,1.27336
LA,20230127,1.29633
LA,20230128,0.854022
LA,20230129,0.72982
LA,20230130,0.743745
LA,20230131,1.25806
LA,20230201,1.47171
LA,20230202,1.47936
LA,20230203,1.3728
LA,20230204,1.18912
LA,20230205,1.12935
LA,20230206,-0.0646962
LA,20230207,-0.218947
LA,20230208,-0.255112
LA,20230209,-0.299503
LA,20230210,-0.308039
LA,20230211,1.03524
LA,20230212,1.02415
LA,20230213,0.914487
LA,20230214,-0.197728
LA,20230215,-0.28641
LA,20230216,-0.278148
LA,20230217,0.837809
LA,20230218,1.17029
LA,20230219,1.12357
LA,20230220,-0.28153
LA,20230221,-0.379214
LA,20230222,-0.309289
LA,20230223,0.102055
LA,20230224,0.840371
LA,20230225,0.915107
LA,20230226,0.821601
LA,20230227,-0.259941
LA,20230228,-0.274
LA,20230301,-0.249037
LA,20230302,0.015421
LA,20230303,-0.229782
LA,20230304,-0.0765212
LA,20230305,-0.166311
LA,20230306,-0.187681
LA,20230307,-0.168716
LA,20230308,-0.175219
LA,20230309,-0.175355
LA,20230310,-0.303022
LA,20230311,-0.207438
LA,20230312,-0.207569
LA,20230313,0.442594
LA,20230314,0.786735
LA,20230315,0.91232
LA,20230316,-0.192184
LA,20230317,-0.298236
LA,20230318,0.842662
LA,20230319,1.1104
LA,20230320,1.16585
LA,20230321,0.352698
LA,20230322,-0.326255
LA,20230323,-0.384483
LA,20230324,-0.368746
LA,20230325,-0.368627
LA,20230326,-0.323468
LA,20230327,-0.323565
LA,20230328,-0.360465
LA,20230329,-0.325226
LA,20230330,-0.332927
LA,20230331,-0.388405
LA,20230401,-0.389887
LA,20230402,-0.388465
LA,20230403,-0.387043
LA,20230404,-0.40251
LA,20230405,-0.283243
LA,20230406,-0.312946
LA,20230407,-0.315306
LA,20230408,-0.371094
LA,20230409,-0.373261
LA,20230410,-0.409552
LA,20230411,-0.425
LA,20230412,-0.436551
LA,20230413,-0.366363
LA,20230414,-0.285782
LA,20230415,-0.344075
LA,20230416,-0.388062
LA,20230417,-0.432049
LA,20230418,-0.353975
LA,20230419,-0.427936
LA,20230420,-0.423937
LA,20230421,-0.427714
LA,20230422,-0.426307
LA,20230423,-0.424901
LA,20230424,-0.365513
LA,20230425,-0.431156
LA,20230426,-0.423273
LA,20230427,-0.415393
LA,20230428,-0.454128
LA,20230429,-0.45013
LA,20230430,-0.446133
LA,20230501,-0.442136
LA,20230502,-0.395434
LA,20230503,-0.352627
LA,20230504,-0.333119
LA,20230505,-0.250108
LA,20230506,-0.31981
LA,20230507,-0.359973
LA,20230508,-0.394794
LA,20230509,-0.433476
LA,20230510,-0.302265
LA,20230511,-0.375085
LA,20230512,-0.340085
LA,20230513,-0.374868
LA,20230514,-0.29001
LA,20230515,-0.261725
LA,20230516,-0.252331
LA,20230517,-0.261846
LA,20230518,-0.463586
LA,20230519,-0.406593
LA,20230520,-0.231572
LA,20230521,-0.417797
LA,20230522,-0.463282
LA,20230523,-0.432221
LA,20230524,-0.443766
LA,20230525,-0.435947
LA,20230526,-0.286132
LA,20230527,-0.316267
LA,20230528,-0.344737
LA,20230529,-0.366933
LA,20230530,-0.389129
LA,20230531,-0.385189
LA,20230601,-0.111573
LA,20230602,-0.0624844
LA,20230603,-0.102373
LA,20230604,-0.19469
LA,20230605,-0.287007
LA,20230606,-0.321973
LA,20230607,-0.396309
LA,20230608,-0.310353
LA,20230609,-0.178066
LA,20230610,-0.203516
LA,20230611,-0.228965
LA,20230612,-0.254414
LA,20230613,-0.345627
LA,20230614,-0.326408
LA,20230615,-0.285598
LA,20230616,-0.301351
LA,20230617,-0.281745
LA,20230618,-0.0426306
LA,20230619,-0.242533
LA,20230620,0.24711
LA,20230621,0.175403
LA,20230622,-0.257572
LA,20230623,-0.273321
LA,20230624,-0.231469
LA,20230625,1.08171
LA,20230626,0.503216
LA,20230627,0.400128
LA,20230628,0.415402
LA,20230629,0.759663
LA,20230630,1.07567
LA,20230701,1.3855
LA,20230702,0.53085
LA,20230703,0.38912
LA,20230704,0.997486
LA,20230705,1.45094
LA,20230706,1.21602
LA,20230707,0.302255
LA,20230708,0.312412
LA,20230709,0.322569
LA,20230710,-0.0676483
LA,20230711,0.218571
LA,20230712,0.332587
LA,20230713,0.588689
LA,20230714,1.1723
LA,20230715,1.38735
LA,20230716,0.94317
LA,20230717,0.563349
LA,20230718,0.600654
LA,20230719,1.09818
LA,20230720,1.18045
LA,20230721,1.43452
LA,20230722,0.524349
LA,20230723,0.3861
LA,20230724,0.621608
LA,20230725,1.22086
LA,20230726,1.4303
LA,20230727,1.38009
LA,20230728,1.40316
LA,20230729,1.40951
LA,20230730,1.41587
LA,20230731,1.10614
LA,20230801,0.986891
LA,20230802,0.939576
LA,20230803,1.03827
LA,20230804,1.40266
LA,20230805,1.33613
LA,20230806,1.43334
LA,20230807,1.44868
LA,20230808,1.20593
LA,20230809,0.690923
LA,20230810,1.26604
LA,20230811,1.07974
LA,20230812,1.44959
LA,20230813,1.46621
LA,20230814,1.48282
LA,20230815,1.0555
LA,20230816,0.450487
LA,20230817,-0.365183
LA,20230818,0.516792
LA,20230819,0.448348
LA,20230820,1.12348
LA,20230821,1.42839
LA,20230822,1.42062
LA,20230823,1.42824
LA,20230824,1.3589
LA,20230825,1.37422
LA,20230826,1.3921
LA,20230827,1.40998
LA,20230828,1.07529
LA,20230829,0.302614
LA,20230830,0.292332
LA,20230831,0.332984
LA,20230901,-0.0796092
LA,20230902,-0.134348
LA,20230903,0.580653
LA,20230904,1.43696
LA,20230905,1.42727
LA,20230906,1.38491
LA,20230907,0.551281
LA,20230908,0.31694
LA,20230909,-0.375664
LA,20230910,-0.37807
LA,20230911,-0.380475
LA,20230912,-0.120908
LA,20230913,-0.108472
LA,20230914,-0.307414
LA,20230915,-0.323989
LA,20230916,-0.339728
LA,20230917,-0.156504
LA,20230918,-0.371207
LA,20230919,-0.390094
LA,20230920,-0.314545
LA,20230921,-0.333433
LA,20230922,-0.149215
LA,20230923,-0.149215
LA,20230924,-0.149215
LA,20230925,-0.149215
LA,20230926,-0.174208
LA,20230927,-0.121097
LA,20230928,-0.114849
LA,20230929,-0.338154
LA,20230930,-0.131511
LA,20231001,-0.129428
LA,20231002,-0.127345
LA,20231003,-0.331072
LA,20231004,-0.281493
LA,20231005,-0.281493
LA,20231006,-0.191779
LA,20231007,-0.189418
LA,20231008,-0.289561
LA,20231009,-0.287509
LA,20231010,-0.285457
LA,20231011,-0.316239
LA,20231012,-0.322396
LA,20231013,-0.332656
LA,20231014,-0.341549
LA,20231015,-0.350442
LA,20231016,-0.359334
LA,20231017,-0.367543
LA,20231018,-0.371647
LA,20231019,-0.388064
LA,20231020,-0.437316
LA,20231021,-0.433896
LA,20231022,-0.430475
LA,20231023,-0.427055
LA,20231024,-0.386012
LA,20231025,-0.38396
LA,20231026,-0.293297
LA,20231027,-0.205944
LA,20231028,-0.211453
LA,20231029,-0.216962
LA,20231030,-0.212294
LA,20231031,0.0230981
LA,20231101,0.0257395
LA,20231102,0.00387028
LA,20231103,-0.262606
LA,20231104,-0.375068
LA,20231105,-0.394905
LA,20231106,-0.414742
LA,20231107,-0.340752
LA,20231108,-0.409907
LA,20231109,-0.331072
LA,20231110,-0.414742
LA,20231111,-0.338941
LA,20231112,-0.338325
LA,20231113,-0.435264
LA,20231114,-0.418847
LA,20231115,-0.379856
LA,20231116,-0.373699
LA,20231117,-0.433212
LA,20231118,-0.36255
LA,20231119,-0.364648
LA,20231120,-0.383011
LA,20231121,-0.349959
LA,20231122,-0.319979
LA,20231123,-0.121097
LA,20231124,-0.121097
LA,20231125,0.41064
LA,20231126,0.474858
LA,20231127,0.835366
LA,20231128,0.871335
LA,20231129,0.882753
LA,20231130,0.72167
LA,20231201,-0.252212
LA,20231202,-0.259499
LA,20231203,-0.266785
LA,20231204,-0.274072
LA,20231205,-0.121097
LA,20231206,-0.1086
LA,20231207,-0.183581
LA,20231208,-0.268607
LA,20231209,-0.455785
LA,20231210,-0.315084
LA,20231211,1.04813
LA,20231212,0.620393
LA,20231213,-0.0210492
LA,20231214,-0.224195
LA,20231215,-0.30413
LA,20231216,-0.290468
LA,20231217,-0.276805
LA,20231218,-0.161711
LA,20231219,0.583478
LA,20231220,0.7791
LA,20231221,-0.196077
LA,20231222,-0.276805
LA,20231223,-0.279537
LA,20231224,-0.375929
LA,20231225,-0.455785
LA,20231226,-0.372625
LA,20231227,-0.149215
LA,20231228,-0.152472
LA,20231229,0.458478
LA,20231230,0.942757
LA,20231231,0.807841
MA,20230101,1.99362
MA,20230102,2.99948
MA,20230103,3.18308
MA,20230104,2.13257
MA,20230105,2.15678
MA,20230106,2.9411
MA,20230107,3.02392
MA,20230108,3.10673
MA,20230109,3.18955
MA,20230110,2.81265
MA,20230111,2.91445
MA,20230112,4.3253
MA,20230113,1.86269
MA,20230114,2.93488
MA,20230115,2.93407
MA,20230116,2.93325
MA,20230117,2.93244
MA,20230118,2.6699
MA,20230119,1.43006
MA,20230120,2.61145
MA,20230121,2.71674
MA,20230122,4.11093
MA,20230123,1.85662
MA,20230124,2.83557
MA,20230125,2.53938
MA,20230126,2.11838
MA,20230127,2.24261
MA,20230128,2.23813
MA,20230129,2.23365
MA,20230130,1.35022
MA,20230131,2.0356
MA,20230201,3.05637
MA,20230202,4.49219
MA,20230203,2.67485
MA,20230204,25.88
MA,20230205,25.3763
MA,20230206,1.48781
MA,20230207,1.69118
MA,20230208,1.74722
MA,20230209,-0.970874
MA,20230210,0.975165
MA,20230211,0.988418
MA,20230212,1.74862
MA,20230213,1.60255
MA,20230214,1.01449
MA,20230215,1.03867
MA,20230216,1.06292
MA,20230217,0.898586
MA,20230218,1.56087
MA,20230219,1.51524
MA,20230220,0.799297
MA,20230221,0.766201
MA,20230222,1.3671
MA,20230223,0.806558
MA,20230224,2.59921
MA,20230225,3.96494
MA,20230226,16.2896
MA,20230227,4.22119
MA,20230228,2.8084
MA,20230301,2.94378
MA,20230302,2.04063
MA,20230303,2.02884
MA,20230304,1.95318
MA,20230305,2.84547
MA,20230306,1.04029
MA,20230307,1.86901
MA,20230308,1.84599
MA,20230309,1.84551
MA,20230310,1.73239
MA,20230311,1.73192
MA,20230312,1.73146
MA,20230313,1.731
MA,20230314,2.01193
MA,20230315,1.78634
MA,20230316,1.78593
MA,20230317,1.00395
MA,20230318,0.951992
MA,20230319,1.6085
MA,20230320,2.38905
MA,20230321,1.19918
MA,20230322,0.684448
MA,20230323,0.724965
MA,20230324,0.692103
MA,20230325,0.691854
MA,20230326,0.691604
MA,20230327,0.691355
MA,20230328,0.674812
MA,20230329,0.609399
MA,20230330,0.617307
MA,20230331,2.18796
MA,20230401,0.736249
MA,20230402,0.733279
MA,20230403,1.3745
MA,20230404,0.762608
MA,20230405,0.794898
MA,20230406,0.802769
MA,20230407,0.796405
MA,20230408,0.790041
MA,20230409,1.1544
MA,20230410,0.777314
MA,20230411,0.809572
MA,20230412,0.833691
MA,20230413,0.687127
MA,20230414,0.548733
MA,20230415,0.640585
MA,20230416,0.732438
MA,20230417,0.82429
MA,20230418,0.8403
MA,20230419,0.815702
MA,20230420,0.807351
MA,20230421,0.815238
MA,20230422,0.812301
MA,20230423,0.809364
MA,20230424,0.806427
MA,20230425,0.822425
MA,20230426,0.805965
MA,20230427,0.78951
MA,20230428,0.870395
MA,20230429,0.862048
MA,20230430,0.853701
MA,20230501,0.845354
MA,20230502,0.747833
MA,20230503,0.658443
MA,20230504,0.617707
MA,20230505,0.528357
MA,20230506,0.60107
MA,20230507,0.673783
MA,20230508,0.746496
MA,20230509,0.827271
MA,20230510,0.746051
MA,20230511,0.70534
MA,20230512,0.632254
MA,20230513,0.704887
MA,20230514,0.777521
MA,20230515,0.850154
MA,20230516,0.874277
MA,20230517,0.849844
MA,20230518,0.890146
MA,20230519,0.946622
MA,20230520,0.927585
MA,20230521,0.908548
MA,20230522,0.889512
MA,20230523,0.82465
MA,20230524,0.848758
MA,20230525,0.83243
MA,20230526,0.549271
MA,20230527,0.59562
MA,20230528,0.641968
MA,20230529,0.688317
MA,20230530,0.734665
MA,20230531,0.726438
MA,20230601,0.459596
MA,20230602,0.435231
MA,20230603,0.483585
MA,20230604,0.531939
MA,20230605,0.580294
MA,20230606,0.604397
MA,20230607,0.74966
MA,20230608,0.725283
MA,20230609,0.523232
MA,20230610,0.536562
MA,20230611,0.549892
MA,20230612,0.563222
MA,20230613,0.643827
MA,20230614,0.684054
MA,20230615,0.788851
MA,20230616,0.748399
MA,20230617,0.798745
MA,20230618,0.849091
MA,20230619,0.899437
MA,20230620,0.949783
MA,20230621,0.836708
MA,20230622,0.860819
MA,20230623,0.820378
MA,20230624,0.927849
MA,20230625,1.03532
MA,20230626,1.14279
MA,20230627,1.19108
MA,20230628,1.21516
MA,20230629,0.964999
MA,20230630,1.02942
MA,20230701,1.02932
MA,20230702,1.02921
MA,20230703,1.0291
MA,20230704,1.09754
MA,20230705,1.16597
MA,20230706,1.04491
MA,20230707,1.03674
MA,20230708,1.05276
MA,20230709,1.06877
MA,20230710,1.08479
MA,20230711,1.1008
MA,20230712,1.08457
MA,20230713,1.04416
MA,20230714,1.04406
MA,20230715,1.03318
MA,20230716,1.0223
MA,20230717,1.01142
MA,20230718,1.05962
MA,20230719,1.05142
MA,20230720,1.13183
MA,20230721,1.13168
MA,20230722,1.15032
MA,20230723,1.16896
MA,20230724,1.1876
MA,20230725,1.17133
MA,20230726,1.12286
MA,20230727,1.01803
MA,20230728,1.06619
MA,20230729,1.07946
MA,20230730,1.09273
MA,20230731,1.106
MA,20230801,1.0334
MA,20230802,0.984962
MA,20230803,0.992867
MA,20230804,1.06515
MA,20230805,1.09719
MA,20230806,1.12922
MA,20230807,1.16126
MA,20230808,1.25764
MA,20230809,1.37815
MA,20230810,1.30558
MA,20230811,1.12846
MA,20230812,1.16315
MA,20230813,1.19785
MA,20230814,1.23254
MA,20230815,1.16001
MA,20230816,1.07945
MA,20230817,1.08734
MA,20230818,0.990712
MA,20230819,1.03343
MA,20230820,1.07615
MA,20230821,1.11887
MA,20230822,1.10265
MA,20230823,1.11856
MA,20230824,0.973767
MA,20230825,1.00576
MA,20230826,1.04311
MA,20230827,1.08045
MA,20230828,1.11779
MA,20230829,1.03731
MA,20230830,1.02109
MA,20230831,1.0852
MA,20230901,1.19748
MA,20230902,1.17725
MA,20230903,1.15701
MA,20230904,1.13678
MA,20230905,1.11655
MA,20230906,1.02809
MA,20230907,0.99583
MA,20230908,1.0599
MA,20230909,1.05172
MA,20230910,1.04355
MA,20230911,1.03537
MA,20230912,1.21176
MA,20230913,1.24369
MA,20230914,1.28365
MA,20230915,1.22732
MA,20230916,1.17384
MA,20230917,1.12035
MA,20230918,1.06687
MA,20230919,1.00269
MA,20230920,1.25941
MA,20230921,1.19523
MA,20230922,1.13907
MA,20230923,1.13907
MA,20230924,1.13907
MA,20230925,1.13907
MA,20230926,1.07489
MA,20230927,1.21127
MA,20230928,1.22732
MA,20230929,1.17918
MA,20230930,1.18453
MA,20231001,1.18988
MA,20231002,1.19523
MA,20231003,1.20325
MA,20231004,1.37173
MA,20231005,1.37173
MA,20231006,1.67659
MA,20231007,1.68461
MA,20231008,1.69263
MA,20231009,1.70065
MA,20231010,1.70868
MA,20231011,1.58834
MA,20231012,1.56427
MA,20231013,1.52416
MA,20231014,1.48939
MA,20231015,1.45463
MA,20231016,1.41986
MA,20231017,1.38777
MA,20231018,1.37173
MA,20231019,1.30755
MA,20231020,1.115
MA,20231021,1.12837
MA,20231022,1.14175
MA,20231023,1.15512
MA,20231024,1.31557
MA,20231025,1.32359
MA,20231026,1.33161
MA,20231027,1.62845
MA,20231028,1.60973
MA,20231029,1.59101
MA,20231030,1.57229
MA,20231031,1.70868
MA,20231101,1.58834
MA,20231102,1.53218
MA,20231103,1.43591
MA,20231104,1.35836
MA,20231105,1.2808
MA,20231106,1.20325
MA,20231107,0.633647
MA,20231108,0.778054
MA,20231109,1.20325
MA,20231110,1.20325
MA,20231111,1.17651
MA,20231112,1.14977
MA,20231113,1.12303
MA,20231114,1.18721
MA,20231115,1.33964
MA,20231116,1.3637
MA,20231117,1.13105
MA,20231118,1.09628
MA,20231119,1.06152
MA,20231120,1.02675
MA,20231121,1.93805
MA,20231122,1.21127
MA,20231123,1.21127
MA,20231124,1.21127
MA,20231125,1.21662
MA,20231126,2.05234
MA,20231127,1.22732
MA,20231128,1.25941
MA,20231129,2.01548
MA,20231130,2.07078
MA,20231201,1.13907
MA,20231202,1.11768
MA,20231203,1.09628
MA,20231204,1.07489
MA,20231205,1.21127
MA,20231206,2.08184
MA,20231207,2.76355
MA,20231208,2.83764
MA,20231209,1.0428
MA,20231210,0.994664
MA,20231211,0.946529
MA,20231212,0.930483
MA,20231213,0.898393
MA,20231214,1.6726
MA,20231215,0.837044
