GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
AZ,NM,20230802,0.0
AZ,NM,20230803,0.0
AZ,NM,20230804,0.0
AZ,NM,20230805,0.0
AZ,NM,20230806,0.0
AZ,NM,20230807,0.0
AZ,NM,20230808,0.0
AZ,NM,20230809,0.0
AZ,NM,20230810,0.0
AZ,NM,20230811,0.0
AZ,NM,20230812,0.0
AZ,NM,20230813,0.0
AZ,NM,20230814,0.0
AZ,NM,20230815,0.0
AZ,NM,20230816,0.0
AZ,NM,20230817,0.0
AZ,NM,20230818,0.0
AZ,NM,20230819,0.0
AZ,NM,20230820,0.0
AZ,NM,20230821,0.0
AZ,NM,20230822,0.0
AZ,NM,20230823,0.0
AZ,NM,20230824,0.0
AZ,NM,20230825,0.0
AZ,NM,20230826,0.0
AZ,NM,20230827,0.0
AZ,NM,20230828,0.0
AZ,NM,20230829,0.0
AZ,NM,20230830,0.0
AZ,NM,20230831,0.0
AZ,NM,20230901,0.0
AZ,NM,20230902,0.0
AZ,NM,20230903,0.0
AZ,NM,20230904,0.0
AZ,NM,20230905,0.0
AZ,NM,20230906,0.0
AZ,NM,20230907,0.0
AZ,NM,20230908,0.0
AZ,NM,20230909,0.0
AZ,NM,20230910,0.0
AZ,NM,20230911,0.0
AZ,NM,20230912,0.0
AZ,NM,20230913,0.0
AZ,NM,20230914,0.0
AZ,NM,20230915,0.0
AZ,NM,20230916,0.0
AZ,NM,20230917,0.0
AZ,NM,20230918,0.0
AZ,NM,20230919,0.0
AZ,NM,20230920,0.0
AZ,NM,20230921,0.0
AZ,NM,20230922,0.0
AZ,NM,20230923,0.0
AZ,NM,20230924,0.0
AZ,NM,20230925,0.0
AZ,NM,20230926,0.0
AZ,NM,20230927,0.0
AZ,NM,20230928,0.0
AZ,NM,20230929,0.0
AZ,NM,20230930,0.0
AZ,NM,20231001,0.0
AZ,NM,20231002,0.0
AZ,NM,20231003,0.0
AZ,NM,20231004,0.0
AZ,NM,20231005,0.0
AZ,NM,20231006,0.0
AZ,NM,20231007,0.0
AZ,NM,20231008,0.0
AZ,NM,20231009,0.0
AZ,NM,20231010,0.0
AZ,NM,20231011,0.0
AZ,NM,20231012,0.0
AZ,NM,20231013,0.0
AZ,NM,20231014,0.0
AZ,NM,20231015,0.0
AZ,NM,20231016,0.0
AZ,NM,20231017,0.0
AZ,NM,20231018,0.0
AZ,NM,20231019,0.0
AZ,NM,20231020,0.0
AZ,NM,20231021,0.0
AZ,NM,20231022,0.0
AZ,NM,20231023,0.0
AZ,NM,20231024,0.0
AZ,NM,20231025,0.0
AZ,NM,20231026,0.0
AZ,NM,20231027,0.0
AZ,NM,20231028,0.0
AZ,NM,20231029,0.0
AZ,NM,20231030,0.0
AZ,NM,20231031,0.0
AZ,NM,20231101,0.0
AZ,NM,20231102,0.0
AZ,NM,20231103,0.0
AZ,NM,20231104,0.0
AZ,NM,20231105,0.0
AZ,NM,20231106,0.0
AZ,NM,20231107,0.0
AZ,NM,20231108,0.0
AZ,NM,20231109,0.0
AZ,NM,20231110,0.0
AZ,NM,20231111,0.0
AZ,NM,20231112,0.0
AZ,NM,20231113,0.0
AZ,NM,20231114,0.0
AZ,NM,20231115,0.0
AZ,NM,20231116,0.0
AZ,NM,20231117,0.0
AZ,NM,20231118,0.0
AZ,NM,20231119,0.0
AZ,NM,20231120,0.0
AZ,NM,20231121,0.0
AZ,NM,20231122,0.0
AZ,NM,20231123,0.0
AZ,NM,20231124,0.0
AZ,NM,20231125,0.0
AZ,NM,20231126,0.0
AZ,NM,20231127,0.0
AZ,NM,20231128,0.0
AZ,NM,20231129,0.0
AZ,NM,20231130,0.0
AZ,NM,20231201,0.0
AZ,NM,20231202,0.0
AZ,NM,20231203,0.0
AZ,NM,20231204,0.0
AZ,NM,20231205,0.0
AZ,NM,20231206,0.0
AZ,NM,20231207,0.0
AZ,NM,20231208,0.0
AZ,NM,20231209,0.0
AZ,NM,20231210,0.0
AZ,NM,20231211,0.0
AZ,NM,20231212,0.0
AZ,NM,20231213,0.0
AZ,NM,20231214,0.0
AZ,NM,20231215,0.0
AZ,NM,20231216,0.0
AZ,NM,20231217,0.0
AZ,NM,20231218,0.0
AZ,NM,20231219,0.0
AZ,NM,20231220,0.0
AZ,NM,20231221,0.0
AZ,NM,20231222,0.0
AZ,NM,20231223,0.0
AZ,NM,20231224,0.0
AZ,NM,20231225,0.0
AZ,NM,20231226,0.0
AZ,NM,20231227,0.0
AZ,NM,20231228,0.0
AZ,NM,20231229,0.0
AZ,NM,20231230,0.0
AZ,NM,20231231,0.0
AL,MS,20230101,0.0
AL,MS,20230102,0.0
AL,MS,20230103,0.0
AL,MS,20230104,0.0
AL,MS,20230105,0.0
AL,MS,20230106,0.0
AL,MS,20230107,0.0
AL,MS,20230108,0.0
AL,MS,20230109,0.0
AL,MS,20230110,0.0
AL,MS,20230111,0.0
AL,MS,20230112,0.0
AL,MS,20230113,0.0
AL,MS,20230114,0.0
AL,MS,20230115,0.0
AL,MS,20230116,0.0
AL,MS,20230117,0.0
AL,MS,20230118,0.0
AL,MS,20230119,0.0
AL,MS,20230120,0.0
AL,MS,20230121,0.0
AL,MS,20230122,0.0
AL,MS,20230123,0.0
AL,MS,20230124,0.0
AL,MS,20230125,0.0
AL,MS,20230126,0.0
AL,MS,20230127,0.0
AL,MS,20230128,0.0
AL,MS,20230129,0.0
AL,MS,20230130,0.0
AL,MS,20230131,0.0
AL,MS,20230201,0.0
AL,MS,20230202,0.0
AL,MS,20230203,0.0
AL,MS,20230204,0.0
AL,MS,20230205,0.0
AL,MS,20230206,0.0
AL,MS,20230207,0.0
AL,MS,20230208,0.0
AL,MS,20230209,0.0
AL,MS,20230210,0.0
AL,MS,20230211,0.0
AL,MS,20230212,0.0
AL,MS,20230213,0.0
AL,MS,20230214,0.0
AL,MS,20230215,0.0
AL,MS,20230216,0.0
AL,MS,20230217,0.0
AL,MS,20230218,0.0
AL,MS,20230219,0.0
AL,MS,20230220,0.0
AL,MS,20230221,0.0
AL,MS,20230222,0.0
AL,MS,20230223,0.0
AL,MS,20230224,0.0
AL,MS,20230225,0.0
AL,MS,20230226,0.0
AL,MS,20230227,0.0
AL,MS,20230228,0.0
AL,MS,20230301,0.0
AL,MS,20230302,0.0
AL,MS,20230303,0.0
AL,MS,20230304,0.0
AL,MS,20230305,0.0
AL,MS,20230306,0.0
AL,MS,20230307,0.0
AL,MS,20230308,0.0
AL,MS,20230309,0.0
AL,MS,20230310,0.0
AL,MS,20230311,0.0
AL,MS,20230312,0.0
AL,MS,20230313,0.0
AL,MS,20230314,0.0
AL,MS,20230315,0.0
AL,MS,20230316,0.0
AL,MS,20230317,0.0
AL,MS,20230318,0.0
AL,MS,20230319,0.0
AL,MS,20230320,0.0
AL,MS,20230321,0.0
AL,MS,20230322,0.0
AL,MS,20230323,0.0
AL,MS,20230324,0.0
AL,MS,20230325,0.0
AL,MS,20230326,0.0
AL,MS,20230327,0.0
AL,MS,20230328,0.0
AL,MS,20230329,0.0
AL,MS,20230330,0.0
AL,MS,20230331,0.0
AL,MS,20230401,0.0
AL,MS,20230402,0.0
AL,MS,20230403,0.0
AL,MS,20230404,0.0
AL,MS,20230405,0.0
AL,MS,20230406,0.0
AL,MS,20230407,0.0
AL,MS,20230408,0.0
AL,MS,20230409,0.0
AL,MS,20230410,0.0
AL,MS,20230411,0.0
AL,MS,20230412,0.0
AL,MS,20230413,0.0
AL,MS,20230414,0.0
AL,MS,20230415,0.0
AL,MS,20230416,0.0
AL,MS,20230417,0.0
AL,MS,20230418,0.0
AL,MS,20230419,0.0
AL,MS,20230420,0.0
AL,MS,20230421,0.0
AL,MS,20230422,0.0
AL,MS,20230423,0.0
AL,MS,20230424,0.0
AL,MS,20230425,0.0
AL,MS,20230426,0.0
AL,MS,20230427,0.0
AL,MS,20230428,0.0
AL,MS,20230429,0.0
AL,MS,20230430,0.0
AL,MS,20230501,0.0
AL,MS,20230502,0.0
AL,MS,20230503,0.0
AL,MS,20230504,0.0
AL,MS,20230505,0.0
AL,MS,20230506,0.0
AL,MS,20230507,0.0
AL,MS,20230508,0.0
AL,MS,20230509,0.0
AL,MS,20230510,0.0
AL,MS,20230511,0.0
AL,MS,20230512,0.0
AL,MS,20230513,0.0
AL,MS,20230514,0.0
AL,MS,20230515,0.0
AL,MS,20230516,0.0
AL,MS,20230517,0.0
AL,MS,20230518,0.0
AL,MS,20230519,0.0
AL,MS,20230520,0.0
AL,MS,20230521,0.0
AL,MS,20230522,0.0
AL,MS,20230523,0.0
AL,MS,20230524,0.0
AL,MS,20230525,0.0
AL,MS,20230526,0.0
AL,MS,20230527,0.0
AL,MS,20230528,0.0
AL,MS,20230529,0.0
AL,MS,20230530,0.0
AL,MS,20230531,0.0
AL,MS,20230601,0.0
AL,MS,20230602,0.0
AL,MS,20230603,0.0
AL,MS,20230604,0.0
AL,MS,20230605,0.0
AL,MS,20230606,0.0
AL,MS,20230607,0.0
AL,MS,20230608,0.0
AL,MS,20230609,0.0
AL,MS,20230610,0.0
AL,MS,20230611,0.0
AL,MS,20230612,0.0
AL,MS,20230613,0.0
AL,MS,20230614,0.0
AL,MS,20230615,0.0
AL,MS,20230616,0.0
AL,MS,20230617,0.0
AL,MS,20230618,0.0
AL,MS,20230619,0.0
AL,MS,20230620,0.0
AL,MS,20230621,0.0
AL,MS,20230622,0.0
AL,MS,20230623,0.0
AL,MS,20230624,0.0
AL,MS,20230625,0.0
AL,MS,20230626,0.0
AL,MS,20230627,0.0
AL,MS,20230628,0.0
AL,MS,20230629,0.0
AL,MS,20230630,0.0
AL,MS,20230701,0.0
AL,MS,20230702,0.0
AL,MS,20230703,0.0
AL,MS,20230704,0.0
AL,MS,20230705,0.0
AL,MS,20230706,0.0
AL,MS,20230707,0.0
AL,MS,20230708,0.0
AL,MS,20230709,0.0
AL,MS,20230710,0.0
AL,MS,20230711,0.0
AL,MS,20230712,0.0
AL,MS,20230713,0.0
AL,MS,20230714,0.0
AL,MS,20230715,0.0
AL,MS,20230716,0.0
AL,MS,20230717,0.0
AL,MS,20230718,0.0
AL,MS,20230719,0.0
AL,MS,20230720,0.0
AL,MS,20230721,0.0
AL,MS,20230722,0.0
AL,MS,20230723,0.0
AL,MS,20230724,0.0
AL,MS,20230725,0.0
AL,MS,20230726,0.0
AL,MS,20230727,0.0
AL,MS,20230728,0.0
AL,MS,20230729,0.0
AL,MS,20230730,0.0
AL,MS,20230731,0.0
AL,MS,20230801,0.0
AL,MS,20230802,0.0
AL,MS,20230803,0.0
AL,MS,20230804,0.0
AL,MS,20230805,0.0
AL,MS,20230806,0.0
AL,MS,20230807,0.0
AL,MS,20230808,0.0
AL,MS,20230809,0.0
AL,MS,20230810,0.0
AL,MS,20230811,0.0
AL,MS,20230812,0.0
AL,MS,20230813,0.0
AL,MS,20230814,0.0
AL,MS,20230815,0.0
AL,MS,20230816,0.0
AL,MS,20230817,0.0
AL,MS,20230818,0.0
AL,MS,20230819,0.0
AL,MS,20230820,0.0
AL,MS,20230821,0.0
AL,MS,20230822,0.0
AL,MS,20230823,0.0
AL,MS,20230824,0.0
AL,MS,20230825,0.0
AL,MS,20230826,0.0
AL,MS,20230827,0.0
AL,MS,20230828,0.0
AL,MS,20230829,0.0
AL,MS,20230830,0.0
AL,MS,20230831,0.0
AL,MS,20230901,0.0
AL,MS,20230902,0.0
AL,MS,20230903,0.0
AL,MS,20230904,0.0
AL,MS,20230905,0.0
AL,MS,20230906,0.0
AL,MS,20230907,0.0
AL,MS,20230908,0.0
AL,MS,20230909,0.0
AL,MS,20230910,0.0
AL,MS,20230911,0.0
AL,MS,20230912,0.0
AL,MS,20230913,0.0
AL,MS,20230914,0.0
AL,MS,20230915,0.0
AL,MS,20230916,0.0
AL,MS,20230917,0.0
AL,MS,20230918,0.0
AL,MS,20230919,0.0
AL,MS,20230920,0.0
AL,MS,20230921,0.0
AL,MS,20230922,0.0
AL,MS,20230923,0.0
AL,MS,20230924,0.0
AL,MS,20230925,0.0
AL,MS,20230926,0.0
AL,MS,20230927,0.0
AL,MS,20230928,0.0
AL,MS,20230929,0.0
AL,MS,20230930,0.0
AL,MS,20231001,0.0
AL,MS,20231002,0.0
AL,MS,20231003,0.0
AL,MS,20231004,0.0
AL,MS,20231005,0.0
AL,MS,20231006,0.0
AL,MS,20231007,0.0
AL,MS,20231008,0.0
AL,MS,20231009,0.0
AL,MS,20231010,0.0
AL,MS,20231011,0.0
AL,MS,20231012,0.0
AL,MS,20231013,0.0
AL,MS,20231014,0.0
AL,MS,20231015,0.0
AL,MS,20231016,0.0
AL,MS,20231017,0.0
AL,MS,20231018,0.0
AL,MS,20231019,0.0
AL,MS,20231020,0.0
AL,MS,20231021,0.0
AL,MS,20231022,0.0
AL,MS,20231023,0.0
AL,MS,20231024,0.0
AL,MS,20231025,0.0
AL,MS,20231026,0.0
AL,MS,20231027,0.0
AL,MS,20231028,0.0
AL,MS,20231029,0.0
AL,MS,20231030,0.0
AL,MS,20231031,0.0
AL,MS,20231101,0.0
AL,MS,20231102,0.0
AL,MS,20231103,0.0
AL,MS,20231104,0.0
AL,MS,20231105,0.0
AL,MS,20231106,0.0
AL,MS,20231107,0.0
AL,MS,20231108,0.0
AL,MS,20231109,0.0
AL,MS,20231110,0.0
AL,MS,20231111,0.0
AL,MS,20231112,0.0
AL,MS,20231113,0.0
AL,MS,20231114,0.0
AL,MS,20231115,0.0
AL,MS,20231116,0.0
AL,MS,20231117,0.0
AL,MS,20231118,0.0
AL,MS,20231119,0.0
AL,MS,20231120,0.0
AL,MS,20231121,0.0
AL,MS,20231122,0.0
AL,MS,20231123,0.0
AL,MS,20231124,0.0
AL,MS,20231125,0.0
AL,MS,20231126,0.0
AL,MS,20231127,0.0
AL,MS,20231128,0.0
AL,MS,20231129,0.0
AL,MS,20231130,0.0
AL,MS,20231201,0.0
AL,MS,20231202,0.0
AL,MS,20231203,0.0
AL,MS,20231204,0.0
AL,MS,20231205,0.0
AL,MS,20231206,0.0
AL,MS,20231207,0.0
AL,MS,20231208,0.0
AL,MS,20231209,0.0
AL,MS,20231210,0.0
AL,MS,20231211,0.0
AL,MS,20231212,0.0
AL,MS,20231213,0.0
AL,MS,20231214,0.0
AL,MS,20231215,0.0
AL,MS,20231216,0.0
AL,MS,20231217,0.0
AL,MS,20231218,0.0
AL,MS,20231219,0.0
AL,MS,20231220,0.0
AL,MS,20231221,0.0
AL,MS,20231222,0.0
AL,MS,20231223,0.0
AL,MS,20231224,0.0
AL,MS,20231225,0.0
AL,MS,20231226,0.0
AL,MS,20231227,0.0
AL,MS,20231228,0.0
AL,MS,20231229,0.0
AL,MS,20231230,0.0
AL,MS,20231231,0.0
AL,FL,20230101,2126786.5162898363
AL,FL,20230102,2231147.9090526733
AL,FL,20230103,2314053.0384694953
AL,FL,20230104,2449971.393191224
AL,FL,20230105,2544164.0629873616
AL,FL,20230106,2183314.3547742874
AL,FL,20230107,2001739.7440103607
AL,FL,20230108,2027021.8364406482
AL,FL,20230109,2056277.558617691
AL,FL,20230110,2046775.0869824293
AL,FL,20230111,2087300.243731556
AL,FL,20230112,2088041.6175206385
AL,FL,20230113,2110419.1198601034
AL,FL,20230114,1858554.5038882084
AL,FL,20230115,2073692.6666809125
AL,FL,20230116,2681814.8452308727
AL,FL,20230117,2218385.0694622905
AL,FL,20230118,2104423.3775875345
AL,FL,20230119,2067972.8038635529
AL,FL,20230120,2262761.5681757657
AL,FL,20230121,2219203.5278231977
AL,FL,20230122,2011065.0793785949
AL,FL,20230123,2180275.694393268
AL,FL,20230124,834726.6854259797
AL,FL,20230125,2100780.4978663432
AL,FL,20230126,2444844.1610239185
AL,FL,20230127,2423143.25746308
AL,FL,20230128,2315254.451004689
AL,FL,20230129,2187201.684264199
AL,FL,20230130,2323922.582155294
AL,FL,20230131,2458506.465988594
AL,FL,20230201,2350884.679750993
AL,FL,20230202,2326108.7829649625
AL,FL,20230203,2363117.1227318905
AL,FL,20230204,2552239.225780932
AL,FL,20230205,2412122.9907967076
AL,FL,20230206,2117366.135721323
AL,FL,20230207,2144671.2597064804
AL,FL,20230208,2218198.1936814534
AL,FL,20230209,2347835.140741551
AL,FL,20230210,2527706.3888220647
AL,FL,20230211,2532207.5700771194
AL,FL,20230212,2360779.8040914284
AL,FL,20230213,2276762.238109329
AL,FL,20230214,2074452.2530975104
AL,FL,20230215,2188866.991508861
AL,FL,20230216,2392645.2710990836
AL,FL,20230217,2500656.9518633545
AL,FL,20230218,2597764.381957817
AL,FL,20230219,2130294.7163566155
AL,FL,20230220,2464379.735517675
AL,FL,20230221,2434969.756077694
AL,FL,20230222,4913877.1021468695
AL,FL,20230223,2696434.698318435
AL,FL,20230224,2755084.689818283
AL,FL,20230225,2689093.078541099
AL,FL,20230226,2564155.9242557697
AL,FL,20230227,2560422.3964126594
AL,FL,20230228,2489842.3939456725
AL,FL,20230301,2716918.847340447
AL,FL,20230302,2578467.40069363
AL,FL,20230303,2688859.7154695736
AL,FL,20230304,3076838.5117221936
AL,FL,20230305,3006677.590014381
AL,FL,20230306,2910283.9811131563
AL,FL,20230307,2945539.7047097455
AL,FL,20230308,2963369.4718236765
AL,FL,20230309,2674597.1510884073
AL,FL,20230310,2274097.338790545
AL,FL,20230311,2484984.0950699896
AL,FL,20230312,2422064.291887114
AL,FL,20230313,2570139.857532344
AL,FL,20230314,2576536.721162853
AL,FL,20230315,2507211.404239969
AL,FL,20230316,2066286.0061213835
AL,FL,20230317,2164317.8451467874
AL,FL,20230318,2327763.173549142
AL,FL,20230319,1245444.4046575122
AL,FL,20230320,1709179.7465901591
AL,FL,20230321,2409139.4486269588
AL,FL,20230322,2237143.265363305
AL,FL,20230323,2474622.9927852442
AL,FL,20230324,2601089.1591553297
AL,FL,20230325,2775181.6300681047
AL,FL,20230326,3326757.3425788498
AL,FL,20230327,3343717.860296593
AL,FL,20230328,3246305.686411066
AL,FL,20230329,3042981.6672945954
AL,FL,20230330,2561385.5294827837
AL,FL,20230331,2546897.3914071815
AL,FL,20230401,2782289.1371390233
AL,FL,20230402,3073030.9870672165
AL,FL,20230403,3097116.1469860096
AL,FL,20230404,3172157.9035915444
AL,FL,20230405,3334204.99343987
AL,FL,20230406,3466411.726480243
AL,FL,20230407,3349312.706940269
AL,FL,20230408,3229207.699381316
AL,FL,20230409,3024920.585685959
AL,FL,20230410,2399877.639021081
AL,FL,20230411,2293811.9319042275
AL,FL,20230412,2360604.5500759673
AL,FL,20230413,2277436.7630831595
AL,FL,20230414,3005168.46847638
AL,FL,20230415,3146272.035026484
AL,FL,20230416,3386123.131971482
AL,FL,20230417,3087304.212583161
AL,FL,20230418,2344348.192368812
AL,FL,20230419,2423708.79036023
AL,FL,20230420,2577877.091184293
AL,FL,20230421,2752432.3892461816
AL,FL,20230422,2893606.9446066553
AL,FL,20230423,3050756.34984565
AL,FL,20230424,2989250.606076902
AL,FL,20230425,2646726.8303854447
AL,FL,20230426,2817979.8305115327
AL,FL,20230427,3078469.4057345483
AL,FL,20230428,3025547.850274572
AL,FL,20230429,3347991.2163840896
AL,FL,20230430,3307434.3343360126
AL,FL,20230501,2491692.64014751
AL,FL,20230502,2673252.706466887
AL,FL,20230503,2884154.3890744112
AL,FL,20230504,2660190.6670320574
AL,FL,20230505,4349635.629945157
AL,FL,20230506,2940049.7160429563
AL,FL,20230507,2926707.4808142222
AL,FL,20230508,2726802.699351321
AL,FL,20230509,2899298.7281318745
AL,FL,20230510,3262922.3738187244
AL,FL,20230511,3734710.286822738
AL,FL,20230512,3641762.3653586768
AL,FL,20230513,3440953.4548469977
AL,FL,20230514,3244527.771350341
AL,FL,20230515,3253385.4804155976
AL,FL,20230516,3315372.313876777
AL,FL,20230517,3581270.841277873
AL,FL,20230518,3468835.3011411447
AL,FL,20230519,3459000.63037258
AL,FL,20230520,3572255.5692407247
AL,FL,20230521,3646236.4768313514
AL,FL,20230522,3686975.790764993
AL,FL,20230523,3468135.047161136
AL,FL,20230524,3206666.518983762
AL,FL,20230525,2958265.7890325487
AL,FL,20230526,2913351.38829189
AL,FL,20230527,2560955.6814141637
AL,FL,20230528,2654180.108709572
AL,FL,20230529,2907154.5810151864
AL,FL,20230530,3075350.518234794
AL,FL,20230531,3317071.231469905
AL,FL,20230601,4473075.614484618
AL,FL,20230602,3561172.086630402
AL,FL,20230603,3760656.040875674
AL,FL,20230604,3193127.0158040943
AL,FL,20230605,3198499.1804226283
AL,FL,20230606,3094070.415578071
AL,FL,20230607,3269596.664829703
AL,FL,20230608,3492891.6627222877
AL,FL,20230609,3616525.4608396674
AL,FL,20230610,3571461.332229365
AL,FL,20230611,3661315.4461892312
AL,FL,20230612,3820099.3565209643
AL,FL,20230613,3914225.310136389
AL,FL,20230614,4098331.78756106
AL,FL,20230615,3911193.7772047864
AL,FL,20230616,3977476.1815409353
AL,FL,20230617,4045535.0778397555
AL,FL,20230618,3574794.3711532783
AL,FL,20230619,3670190.4445448145
AL,FL,20230620,3768769.4426939096
AL,FL,20230621,3364927.5390486764
AL,FL,20230622,3300597.2424551677
AL,FL,20230623,3696352.456937272
AL,FL,20230624,3845818.834959795
AL,FL,20230625,3728292.438081448
AL,FL,20230626,3725239.3387830053
AL,FL,20230627,4077775.9670562707
AL,FL,20230628,4407211.7299234355
AL,FL,20230629,4159670.948770839
AL,FL,20230630,4144241.240832152
AL,FL,20230701,3863133.0983401625
AL,FL,20230702,4140896.4917428307
AL,FL,20230703,4835366.905125469
AL,FL,20230704,4644407.5281914035
AL,FL,20230705,4641808.001086769
AL,FL,20230706,4379511.340341808
AL,FL,20230707,4658139.555750962
AL,FL,20230708,4494434.252382107
AL,FL,20230709,4231788.137047503
AL,FL,20230710,4502471.144169662
AL,FL,20230711,4096348.7211978473
AL,FL,20230712,4216643.582699403
AL,FL,20230713,4537921.838903519
AL,FL,20230714,4698699.628105809
AL,FL,20230715,4278769.5007251445
AL,FL,20230716,4624006.910936665
AL,FL,20230717,4181541.68124083
AL,FL,20230718,3986458.8020529
AL,FL,20230719,4485360.8668235885
AL,FL,20230720,4379457.507604892
AL,FL,20230721,4534384.1295007635
AL,FL,20230722,4947750.182829035
AL,FL,20230723,4499623.736897284
AL,FL,20230724,4299704.890584966
AL,FL,20230725,4142794.844112715
AL,FL,20230726,4326568.963848967
AL,FL,20230727,4571830.61858598
AL,FL,20230728,4887593.136580494
AL,FL,20230729,4766887.845975746
AL,FL,20230730,4366155.776864497
AL,FL,20230731,4261303.879828937
AL,FL,20230801,4160023.9830466523
AL,FL,20230802,4314178.05840319
AL,FL,20230803,4170735.3486138876
AL,FL,20230804,4103888.8376853764
AL,FL,20230805,4298913.482237864
AL,FL,20230806,4502584.790875638
AL,FL,20230807,4741021.611872014
AL,FL,20230808,5006348.409621751
AL,FL,20230809,4742990.183268797
AL,FL,20230810,4648706.511113481
AL,FL,20230811,4539529.426418081
AL,FL,20230812,4599150.667036643
AL,FL,20230813,5039820.0
AL,FL,20230814,4235139.238423872
AL,FL,20230815,5039820.0
AL,FL,20230816,4764697.311151347
AL,FL,20230817,4048322.97362817
AL,FL,20230818,4104775.786750325
AL,FL,20230819,4298375.270714054
AL,FL,20230820,4152016.623934257
AL,FL,20230821,3980957.484071248
AL,FL,20230822,4754711.783272571
AL,FL,20230823,4094345.621412101
AL,FL,20230824,4153652.2326252777
AL,FL,20230825,4052181.0712560285
AL,FL,20230826,4755938.180257352
AL,FL,20230827,5039820.0
AL,FL,20230828,4605656.84390488
AL,FL,20230829,4307416.3889900055
AL,FL,20230830,4082188.7895732536
AL,FL,20230831,3923824.5095586795
AL,FL,20230901,4200799.500102839
AL,FL,20230902,3904091.391380161
AL,FL,20230903,3490459.808962621
AL,FL,20230904,3437495.6971640624
AL,FL,20230905,3444018.6576415775
AL,FL,20230906,3604085.5775673836
AL,FL,20230907,4153949.892193022
AL,FL,20230908,4018404.730578009
AL,FL,20230909,3348163.775647397
AL,FL,20230910,3586640.065838132
AL,FL,20230911,4040589.25288174
AL,FL,20230912,4030697.7548021395
AL,FL,20230913,4116923.4602419008
AL,FL,20230914,4158516.2169513823
AL,FL,20230915,4072811.4556901334
AL,FL,20230916,3994482.328105636
AL,FL,20230917,3946056.795143353
AL,FL,20230918,4057174.511357487
AL,FL,20230919,3725439.2497488745
AL,FL,20230920,3509505.794925728
AL,FL,20230921,3582877.786819705
AL,FL,20230922,3445194.8840084737
AL,FL,20230923,3095046.3360007703
AL,FL,20230924,3022220.48224013
AL,FL,20230925,3232163.8183217896
AL,FL,20230926,3772853.7804055065
AL,FL,20230927,3722898.7379475767
AL,FL,20230928,3429254.5794742545
AL,FL,20230929,3426524.7248220723
AL,FL,20230930,3640711.3641864248
AL,FL,20231001,3840015.281786911
AL,FL,20231002,3399098.5180957876
AL,FL,20231003,3289844.762387662
AL,FL,20231004,3308150.995426369
AL,FL,20231005,3527129.076780292
AL,FL,20231006,3649440.791395872
AL,FL,20231007,3635265.8959063273
AL,FL,20231008,3259392.4214545237
AL,FL,20231009,2563250.1358638266
AL,FL,20231010,2525332.1673559286
AL,FL,20231011,3025671.2383489143
AL,FL,20231012,3452963.0015540216
AL,FL,20231013,3952477.771077319
AL,FL,20231014,3800173.6821602136
AL,FL,20231015,3011409.632133073
AL,FL,20231016,2470298.210230359
AL,FL,20231017,1883595.544157064
AL,FL,20231018,1865338.8837731876
AL,FL,20231019,2169939.4986211876
AL,FL,20231020,2504129.8193791043
AL,FL,20231021,2517758.5963675333
AL,FL,20231022,2686751.118905212
AL,FL,20231023,2613950.088272433
AL,FL,20231024,2768528.714787447
AL,FL,20231025,2865901.9298174977
AL,FL,20231026,2906800.6242809836
AL,FL,20231027,2990465.67121997
AL,FL,20231028,2998654.3855367554
AL,FL,20231029,3013582.1537818257
AL,FL,20231030,2958803.479377252
AL,FL,20231031,2968869.034189987
AL,FL,20231101,2778444.0041478495
AL,FL,20231102,2250967.931119687
AL,FL,20231103,2353372.916496256
AL,FL,20231104,2372618.2551586903
AL,FL,20231105,2361318.0732782097
AL,FL,20231106,2332446.48891555
AL,FL,20231107,5039820.0
AL,FL,20231108,2568963.334246821
AL,FL,20231109,2628781.107557483
AL,FL,20231110,2719410.4982604384
AL,FL,20231111,3171431.346243958
AL,FL,20231112,3182969.6133926623
AL,FL,20231113,2686533.0636933893
AL,FL,20231114,2465068.862395293
AL,FL,20231115,2472052.4950585878
AL,FL,20231116,2149695.0038749985
AL,FL,20231117,2215096.8881645347
AL,FL,20231118,2405469.1491612773
AL,FL,20231119,2177810.3728156094
AL,FL,20231120,2345610.3002773337
AL,FL,20231121,2526412.7770903967
AL,FL,20231122,2662803.545832636
AL,FL,20231123,2453788.4234405765
AL,FL,20231124,2130621.378697381
AL,FL,20231125,2010228.0156745869
AL,FL,20231126,2139433.5906711146
AL,FL,20231127,2342837.4532739595
AL,FL,20231128,1951923.255120345
AL,FL,20231129,2319179.0285903336
AL,FL,20231130,2094316.0200045262
AL,FL,20231201,2130503.68875112
AL,FL,20231202,2536298.778035812
AL,FL,20231203,2817689.3806649325
AL,FL,20231204,2783806.42764391
AL,FL,20231205,2303505.843881835
AL,FL,20231206,1988976.3114847166
AL,FL,20231207,1974417.8920979595
AL,FL,20231208,1954023.483441743
AL,FL,20231209,2084501.118831283
AL,FL,20231210,2424974.8285225993
AL,FL,20231211,2247139.8649610146
AL,FL,20231212,1936645.817618259
AL,FL,20231213,1937531.448917308
AL,FL,20231214,1981807.6366919326
AL,FL,20231215,1876193.3244398735
AL,FL,20231216,1914101.3276761454
AL,FL,20231217,1973391.7423969693
AL,FL,20231218,1859726.0611401957
AL,FL,20231219,1864055.0837436826
AL,FL,20231220,2261822.0558056366
